"FIPStxt","State","Area_name","Rural_urban_continuum_code_2013","Urban_influence_code_2013","Metro_2013","Average Employment Data from 2007 to 2017","Average Unemployment Data from 2007 to 2017"
"49001","UT","Beaver County UT","7","9","0","6335.200000000001","84.39999999999999"
"49003","UT","Box Elder County UT","2","2","1","23534.67692307692","598.5454545454545"
"49005","UT","Cache County UT","3","2","1","53004.161538461536","1137.7363636363634"
"49007","UT","Carbon County UT","7","8","0","11201.492307692308","288.2045454545455"
"49009","UT","Daggett County UT","9","10","0","4591.930769230769","14.277272727272726"
"49011","UT","Davis County UT","2","2","1","129707.91538461538","3291.613636363637"
"49013","UT","Duchesne County UT","7","9","0","11563.892307692307","263.81818181818176"
"49015","UT","Emery County UT","7","10","0","8027.0615384615385","144.86818181818182"
"49017","UT","Garfield County UT","9","12","0","5891.592307692307","126.79090909090911"
"49019","UT","Grand County UT","7","11","0","8601.83076923077","202.9227272727273"
"49021","UT","Iron County UT","4","5","0","19905.23846153846","595.8318181818181"
"49023","UT","Juab County UT","2","2","1","8160.515384615384","131.23181818181817"
"49025","UT","Kane County UT","6","6","0","6603.530769230769","97.28636363636365"
"49027","UT","Millard County UT","7","11","0","9303.8","129.62727272727273"
"49029","UT","Morgan County UT","2","2","1","10258.538461538461","95.1818181818182"
"49031","UT","Piute County UT","9","12","0","3537.476923076923","21.854545454545452"
"49033","UT","Rich County UT","8","7","0","5550.538461538462","26.33636363636364"
"49035","UT","Salt Lake County UT","1","1","1","465843.52307692304","12896.136363636364"
"49037","UT","San Juan County UT","7","9","0","7633.138461538461","239.91818181818186"
"49039","UT","Sanpete County UT","6","6","0","12739.346153846154","318.00454545454545"
"49041","UT","Sevier County UT","7","11","0","11581.092307692308","260.3"
"49043","UT","Summit County UT","4","3","0","25380.261538461542","487.8636363636364"
"49045","UT","Tooele County UT","1","1","1","27971.546153846153","750.2045454545453"
"49047","UT","Uintah County UT","7","8","0","17690.723076923077","441.77272727272725"
"49049","UT","Utah County UT","2","2","1","204834.73076923078","5348.059090909091"
"49051","UT","Wasatch County UT","6","3","0","15311.369230769229","292.4545454545455"
"49053","UT","Washington County UT","3","2","1","53405.553846153845","1773.6181818181817"
"49055","UT","Wayne County UT","9","12","0","4427.176923076923","63.627272727272725"
"49057","UT","Weber County UT","2","2","1","97375.24615384615","3145.2227272727278"
"50001","VT","Addison County VT","6","6","0","21711.123076923075","452.5545454545454"
"50003","VT","Bennington County VT","6","5","0","19679.4","513.3545454545455"
"50005","VT","Caledonia County VT","7","9","0","16525.884615384617","436.90000000000015"
"50007","VT","Chittenden County VT","3","2","1","81595.27692307693","1687.090909090909"
"50009","VT","Essex County VT","9","8","0","5490.984615384616","105.82727272727271"
"50011","VT","Franklin County VT","3","2","1","26557.615384615383","607.2909090909092"
"50013","VT","Grand Isle County VT","3","2","1","8345.83076923077","111.92272727272729"
"50015","VT","Lamoille County VT","8","7","0","15826.576923076924","412.75454545454545"
"50017","VT","Orange County VT","9","8","0","17349.007692307692","357.2863636363637"
"50019","VT","Orleans County VT","7","11","0","14342.446153846153","490.57727272727266"
"50021","VT","Rutland County VT","4","5","0","30395.053846153845","910.5227272727273"
"50023","VT","Washington County VT","4","5","0","32146.36923076923","767.7454545454547"
"50025","VT","Windham County VT","7","9","0","23220.738461538458","564.1863636363637"
"50027","VT","Windsor County VT","7","8","0","29597.215384615385","651.2590909090911"
"51001","VA","Accomack County VA","8","6","0","16508.792307692307","533.5181818181818"
"51003","VA","Albemarle County VA","3","2","1","48472.946153846155","1136.1045454545454"
"51005","VA","Alleghany County VA","6","6","0","9390.307692307691","237.3181818181818"
"51007","VA","Amelia County VA","1","1","1","9388.961538461539","179.59090909090912"
"51009","VA","Amherst County VA","2","2","1","16098.638461538461","449.4318181818182"
"51011","VA","Appomattox County VA","2","2","1","9640.423076923076","219.62272727272727"
"51013","VA","Arlington County VA","1","1","1","124447.80769230769","2234.8181818181815"
"51015","VA","Augusta County VA","3","2","1","34324.10769230769","901.0363636363637"
"51017","VA","Bath County VA","8","7","0","5727.776923076924","66.35909090909091"
"51019","VA","Bedford County VA","2","2","1","35038.907692307694","982.7181818181817"
"51021","VA","Bland County VA","8","7","0","5844.215384615385","94.65454545454546"
"51023","VA","Botetourt County VA","2","2","1","19431.26153846154","414.38636363636374"
"51025","VA","Brunswick County VA","6","4","0","8207.992307692308","279.93636363636364"
"51027","VA","Buchanan County VA","9","10","0","8697.43076923077","356.6363636363637"
"51029","VA","Buckingham County VA","3","2","1","8490.792307692307","234.31363636363633"
"51031","VA","Campbell County VA","2","2","1","25398.330769230768","748.8227272727273"
"51033","VA","Caroline County VA","1","1","1","15764.953846153845","466.8818181818182"
"51035","VA","Carroll County VA","7","9","0","13694.792307692307","519.7636363636365"
"51036","VA","Charles City County VA","1","1","1","7398.038461538462","128.1590909090909"
"51037","VA","Charlotte County VA","8","7","0","7162.738461538462","195.87727272727273"
"51041","VA","Chesterfield County VA","1","1","1","145410.53076923077","4388.836363636364"
"51043","VA","Clarke County VA","1","1","1","12156.900000000001","178.86818181818182"
"51045","VA","Craig County VA","2","2","1","5661.83076923077","76.0"
"51047","VA","Culpeper County VA","1","1","1","23350.107692307694","598.840909090909"
"51049","VA","Cumberland County VA","8","4","0","6930.9769230769225","138.64545454545453"
"51051","VA","Dickenson County VA","9","8","0","6652.392307692308","244.7909090909091"
"51053","VA","Dinwiddie County VA","1","1","1","14836.876923076923","424.6181818181818"
"51057","VA","Essex County VA","6","4","0","8317.723076923077","183.11818181818182"
"51059","VA","Fairfax County VA","1","1","1","505735.8153846153","11855.959090909091"
"51061","VA","Fauquier County VA","1","1","1","36448.161538461536","801.1999999999999"
"51063","VA","Floyd County VA","3","2","1","9687.353846153846","207.0636363636364"
"51065","VA","Fluvanna County VA","3","2","1","16244.753846153846","294.8863636363636"
"51067","VA","Franklin County VA","2","2","1","25518.076923076922","781.3954545454544"
"51069","VA","Frederick County VA","3","2","1","40200.06153846154","1083.3727272727274"
"51071","VA","Giles County VA","3","2","1","10435.615384615385","272.46363636363634"
"51073","VA","Gloucester County VA","1","1","1","20869.107692307694","467.0818181818182"
"51075","VA","Goochland County VA","1","1","1","15516.184615384615","259.02272727272725"
"51077","VA","Grayson County VA","9","12","0","8338.23076923077","290.0590909090909"
"51079","VA","Greene County VA","3","2","1","13227.853846153846","224.22727272727278"
"51081","VA","Greensville County VA","6","4","0","6633.846153846154","153.54090909090905"
"51083","VA","Halifax County VA","6","6","0","15266.807692307691","666.1"
"51085","VA","Hanover County VA","1","1","1","51356.415384615386","1285.090909090909"
"51087","VA","Henrico County VA","1","1","1","143250.58461538464","4366.618181818182"
"51089","VA","Henry County VA","4","5","0","20995.992307692308","1071.0227272727273"
"51091","VA","Highland County VA","8","7","0","4365.376923076923","32.93181818181818"
"51093","VA","Isle of Wight County VA","1","1","1","20611.09230769231","491.4272727272726"
"51095","VA","James City County VA","1","1","1","33355.72307692308","777.8136363636363"
"51097","VA","King and Queen County VA","8","4","0","6858.884615384615","104.2681818181818"
"51099","VA","King George County VA","6","4","0","15286.261538461538","318.89090909090913"
"51101","VA","King William County VA","1","1","1","12224.607692307693","225.78181818181818"
"51103","VA","Lancaster County VA","9","12","0","7694.923076923077","199.2681818181818"
"51105","VA","Lee County VA","8","7","0","9870.976923076923","332.35909090909087"
"51107","VA","Loudoun County VA","1","1","1","162753.35384615386","3598.8045454545454"
"51109","VA","Louisa County VA","8","4","0","18363.63846153846","471.4818181818182"
"51111","VA","Lunenburg County VA","9","12","0","7222.707692307692","182.20454545454544"
"51113","VA","Madison County VA","8","4","0","10263.792307692307","157.15454545454546"
"51115","VA","Mathews County VA","1","1","1","7979.323076923077","101.76363636363637"
"51117","VA","Mecklenburg County VA","7","9","0","13783.715384615383","535.9818181818181"
"51119","VA","Middlesex County VA","8","4","0","7939.4769230769225","131.00909090909093"
"51121","VA","Montgomery County VA","3","2","1","42581.269230769234","1242.790909090909"
"51125","VA","Nelson County VA","3","2","1","10266.807692307691","186.8818181818182"
"51127","VA","New Kent County VA","1","1","1","15092.384615384615","255.0272727272727"
"51131","VA","Northampton County VA","8","4","0","7804.676923076923","220.9227272727273"
"51133","VA","Northumberland County VA","9","12","0","8634.823076923076","204.72727272727272"
"51135","VA","Nottoway County VA","6","4","0","8616.115384615385","197.72727272727272"
"51137","VA","Orange County VA","6","4","0","17707.53076923077","448.7318181818182"
"51139","VA","Page County VA","6","4","0","12749.715384615383","503.9954545454546"
"51141","VA","Patrick County VA","8","7","0","9382.815384615385","319.48636363636365"
"51143","VA","Pittsylvania County VA","4","5","0","27633.753846153846","1107.0181818181818"
"51145","VA","Powhatan County VA","1","1","1","17139.815384615384","324.0727272727273"
"51147","VA","Prince Edward County VA","6","4","0","11027.407692307692","364.3045454545454"
"51149","VA","Prince George County VA","1","1","1","16886.076923076922","442.74090909090904"
"51153","VA","Prince William County VA","1","1","1","187895.16923076924","5047.386363636362"
"51155","VA","Pulaski County VA","3","2","1","17138.438461538462","625.3227272727272"
"51157","VA","Rappahannock County VA","1","1","1","8237.676923076924","93.04999999999998"
"51159","VA","Richmond County VA","9","12","0","6666.661538461539","113.65454545454546"
"51161","VA","Roanoke County VA","2","2","1","44685.5","1111.2454545454545"
"51163","VA","Rockbridge County VA","6","6","0","12593.707692307693","290.47727272727275"
"51165","VA","Rockingham County VA","3","2","1","37496.27692307692","947.6681818181819"
"51167","VA","Russell County VA","7","9","0","12119.330769230768","456.1045454545454"
"51169","VA","Scott County VA","2","2","1","10763.900000000001","317.3545454545454"
"51171","VA","Shenandoah County VA","6","4","0","20750.153846153848","568.0318181818182"
"51173","VA","Smyth County VA","7","11","0","13927.761538461538","574.3863636363636"
"51175","VA","Southampton County VA","6","4","0","10917.984615384614","251.60454545454547"
"51177","VA","Spotsylvania County VA","1","1","1","58178.38461538462","1616.4227272727271"
"51179","VA","Stafford County VA","1","1","1","60826.561538461545","1594.0727272727272"
"51181","VA","Surry County VA","8","4","0","6931.692307692308","119.27272727272727"
"51183","VA","Sussex County VA","1","1","1","6513.638461538461","174.33181818181822"
"51185","VA","Tazewell County VA","5","8","0","17320.015384615384","653.4863636363636"
"51187","VA","Warren County VA","1","1","1","20933.153846153848","560.1181818181818"
"51191","VA","Washington County VA","2","2","1","25188.9","815.7954545454544"
"51193","VA","Westmoreland County VA","6","4","0","10921.3","281.83636363636367"
"51195","VA","Wise County VA","7","8","0","15039.815384615385","597.3727272727273"
"51197","VA","Wythe County VA","6","6","0","15061.76923076923","526.1181818181817"
"51199","VA","York County VA","1","1","1","32292.53846153846","739.8181818181819"
"51510","VA","Alexandria city VA","1","1","1","83058.45384615383","1712.3681818181817"
"51520","VA","Bristol city VA","2","2","1","8778.876923076923","267.38181818181823"
"51530","VA","Buena Vista city VA","6","6","0","5631.4","110.73636363636363"
"51540","VA","Charlottesville city VA","3","2","1","22598.415384615386","525.1727272727272"
"51550","VA","Chesapeake city VA","1","1","1","98583.66923076923","3038.281818181819"
"51570","VA","Colonial Heights city VA","1","1","1","11085.715384615383","258.05454545454546"
"51580","VA","Covington city VA","6","6","0","4927.738461538462","105.79090909090911"
"51590","VA","Danville city VA","4","5","0","17832.36153846154","937.0954545454545"
"51595","VA","Emporia city VA","6","4","0","4443.4","111.29090909090907"
"51600","VA","Fairfax city VA","1","1","1","18117.46153846154","266.32272727272726"
"51610","VA","Falls Church city VA","1","1","1","15233.484615384614","149.1409090909091"
"51620","VA","Franklin city VA","6","4","0","5985.084615384616","156.9"
"51630","VA","Fredericksburg city VA","1","1","1","14619.138461538461","429.39545454545447"
"51640","VA","Galax city VA","7","9","0","5099.66923076923","119.09090909090911"
"51650","VA","Hampton city VA","1","1","1","56174.29230769231","2210.427272727273"
"51660","VA","Harrisonburg city VA","3","2","1","22083.776923076923","701.4363636363637"
"51670","VA","Hopewell city VA","1","1","1","10825.06923076923","424.93636363636375"
"51678","VA","Lexington city VA","6","6","0","5302.115384615385","91.05454545454546"
"51680","VA","Lynchburg city VA","2","2","1","31253.30769230769","1130.6045454545454"
"51683","VA","Manassas city VA","1","1","1","22694.253846153846","532.4318181818181"
"51685","VA","Manassas Park city VA","1","1","1","12304.884615384615","187.24090909090907"
"51690","VA","Martinsville city VA","4","5","0","6897.253846153846","345.9454545454546"
"51700","VA","Newport News city VA","1","1","1","75406.73846153847","2794.572727272727"
"51710","VA","Norfolk city VA","1","1","1","89440.93846153846","3546.090909090909"
